exposure_id,agent_id,campaign_id,post_id,cascade_depth,exposure_step,responded,action_type,created_at
1113,Agent_105,campaign_campaign,reshare_b4b9aac1b003,3,1705,0,,2025-11-08 10:33:46
1114,Agent_110,campaign_campaign,reshare_b4b9aac1b003,3,1705,0,,2025-11-08 10:33:46
1115,Agent_151,campaign_campaign,reshare_20d6aef0a641,1,1705,0,,2025-11-08 10:33:46
1116,Agent_042,campaign_campaign,reshare_5697f4b85525,3,1706,0,,2025-11-08 10:33:50
1117,Agent_105,campaign_campaign,reshare_5697f4b85525,3,1706,0,,2025-11-08 10:33:50
1118,Agent_110,campaign_campaign,reshare_5697f4b85525,3,1706,0,,2025-11-08 10:33:50
1119,Agent_151,campaign_campaign,reshare_6148837901b0,1,1706,0,,2025-11-08 10:33:50
1120,Agent_032,campaign_campaign,reshare_44c5363f4cc2,4,1708,0,,2025-11-08 10:33:58
1121,Agent_042,campaign_campaign,reshare_c4eff033b2b4,3,1708,0,,2025-11-08 10:33:58
1122,Agent_070,campaign_campaign,reshare_a76350cc45c9,1,1708,0,,2025-11-08 10:33:58
1123,Agent_105,campaign_campaign,reshare_c4eff033b2b4,3,1708,0,,2025-11-08 10:33:58
1124,Agent_110,campaign_campaign,reshare_c4eff033b2b4,3,1708,0,,2025-11-08 10:33:58
1125,Agent_120,campaign_campaign,reshare_44c5363f4cc2,4,1708,0,,2025-11-08 10:33:58
1126,Agent_151,campaign_campaign,reshare_17e2d010781d,1,1708,0,,2025-11-08 10:33:58
1127,Agent_042,campaign_campaign,reshare_1081576d5ff9,3,1709,0,,2025-11-08 10:34:01
1128,Agent_070,campaign_campaign,reshare_5c241fb06ce9,1,1709,0,,2025-11-08 10:34:01
1129,Agent_105,campaign_campaign,reshare_1081576d5ff9,3,1709,0,,2025-11-08 10:34:01
1130,Agent_110,campaign_campaign,reshare_1081576d5ff9,3,1709,0,,2025-11-08 10:34:01
1131,Agent_000,campaign_campaign,reshare_745c32950bc5,3,1710,0,,2025-11-08 10:34:05
1132,Agent_042,campaign_campaign,reshare_6c81519dc57b,3,1710,0,,2025-11-08 10:34:05
1133,Agent_070,campaign_campaign,reshare_652b24051c8d,1,1710,0,,2025-11-08 10:34:05
1134,Agent_105,campaign_campaign,reshare_6c81519dc57b,3,1710,0,,2025-11-08 10:34:05
1135,Agent_110,campaign_campaign,reshare_6c81519dc57b,3,1710,0,,2025-11-08 10:34:05
1136,Agent_151,campaign_campaign,reshare_54fdfba590f1,1,1710,0,,2025-11-08 10:34:05
1137,Agent_032,campaign_campaign,reshare_7d715e970401,4,1711,0,,2025-11-08 10:34:08
1138,Agent_042,campaign_campaign,reshare_491a936fe4d4,3,1711,0,,2025-11-08 10:34:08
1139,Agent_105,campaign_campaign,reshare_491a936fe4d4,3,1711,0,,2025-11-08 10:34:08
1140,Agent_110,campaign_campaign,reshare_491a936fe4d4,3,1711,0,,2025-11-08 10:34:08
1141,Agent_120,campaign_campaign,reshare_7d715e970401,4,1711,0,,2025-11-08 10:34:08
1142,Agent_042,campaign_campaign,reshare_c072587b2329,3,1712,0,,2025-11-08 10:34:11
1143,Agent_070,campaign_campaign,reshare_f447aa474567,1,1712,0,,2025-11-08 10:34:11
1144,Agent_105,campaign_campaign,reshare_c072587b2329,3,1712,0,,2025-11-08 10:34:11
1145,Agent_110,campaign_campaign,reshare_c072587b2329,3,1712,0,,2025-11-08 10:34:11
1146,Agent_151,campaign_campaign,reshare_f1d0db0d8374,1,1712,0,,2025-11-08 10:34:12
1147,Agent_070,campaign_campaign,reshare_c778e81ff7be,1,1713,0,,2025-11-08 10:34:16
1148,Agent_151,campaign_campaign,reshare_d3d93ff6978b,1,1713,0,,2025-11-08 10:34:16
1149,Agent_032,campaign_campaign,reshare_fd9f9b86d723,4,1714,0,,2025-11-08 10:34:19
1150,Agent_070,campaign_campaign,reshare_b3b850b14d90,1,1714,0,,2025-11-08 10:34:19
1151,Agent_120,campaign_campaign,reshare_fd9f9b86d723,4,1714,0,,2025-11-08 10:34:19
1152,Agent_151,campaign_campaign,reshare_17c802ecca74,1,1714,0,,2025-11-08 10:34:19
1153,Agent_032,campaign_campaign,reshare_aa3fd9d3c2c2,4,1715,0,,2025-11-08 10:34:22
1154,Agent_120,campaign_campaign,reshare_aa3fd9d3c2c2,4,1715,0,,2025-11-08 10:34:22
1155,Agent_070,campaign_campaign,reshare_b60faa4752c4,1,1716,0,,2025-11-08 10:34:25
1156,Agent_042,campaign_campaign,reshare_2d5ec02061de,3,1717,0,,2025-11-08 10:34:29
1157,Agent_105,campaign_campaign,reshare_2d5ec02061de,3,1717,0,,2025-11-08 10:34:29
1158,Agent_110,campaign_campaign,reshare_2d5ec02061de,3,1717,0,,2025-11-08 10:34:29
1159,Agent_151,campaign_campaign,reshare_d710bbab3b33,1,1717,0,,2025-11-08 10:34:29
1160,Agent_000,campaign_campaign,reshare_4328587d4363,3,1718,0,,2025-11-08 10:34:32
1161,Agent_070,campaign_campaign,reshare_8cd1ee6f9e32,1,1718,0,,2025-11-08 10:34:33
1162,Agent_151,campaign_campaign,reshare_19571d47bf83,1,1718,0,,2025-11-08 10:34:33
1163,Agent_042,campaign_campaign,reshare_b572b56feac9,3,1720,0,,2025-11-08 10:34:39
1164,Agent_105,campaign_campaign,reshare_b572b56feac9,3,1720,0,,2025-11-08 10:34:39
1165,Agent_110,campaign_campaign,reshare_b572b56feac9,3,1720,0,,2025-11-08 10:34:39
1166,Agent_070,campaign_campaign,reshare_3d504d369abf,1,1721,0,,2025-11-08 10:34:42
1167,Agent_032,campaign_campaign,reshare_00887d311b40,4,1722,0,,2025-11-08 10:34:47
1168,Agent_042,campaign_campaign,reshare_a016bef471f9,3,1722,0,,2025-11-08 10:34:47
1169,Agent_105,campaign_campaign,reshare_a016bef471f9,3,1722,0,,2025-11-08 10:34:47
1170,Agent_110,campaign_campaign,reshare_a016bef471f9,3,1722,0,,2025-11-08 10:34:47
1171,Agent_120,campaign_campaign,reshare_00887d311b40,4,1722,0,,2025-11-08 10:34:47
1172,Agent_184,campaign_campaign,reshare_f7c57184a7a8,4,1722,0,,2025-11-08 10:34:47
1173,Agent_042,campaign_campaign,reshare_142eb9093387,3,1723,0,,2025-11-08 10:34:50
1174,Agent_105,campaign_campaign,reshare_142eb9093387,3,1723,0,,2025-11-08 10:34:50
1175,Agent_110,campaign_campaign,reshare_142eb9093387,3,1723,0,,2025-11-08 10:34:50
1176,Agent_151,campaign_campaign,reshare_439308ca79f3,1,1723,0,,2025-11-08 10:34:50
1177,Agent_032,campaign_campaign,reshare_f5dfdef1997f,4,1724,0,,2025-11-08 10:34:54
1178,Agent_042,campaign_campaign,reshare_536ce5e2b0a2,3,1724,0,,2025-11-08 10:34:54
1179,Agent_105,campaign_campaign,reshare_536ce5e2b0a2,3,1724,0,,2025-11-08 10:34:54
1180,Agent_110,campaign_campaign,reshare_536ce5e2b0a2,3,1724,0,,2025-11-08 10:34:55
1181,Agent_120,campaign_campaign,reshare_f5dfdef1997f,4,1724,0,,2025-11-08 10:34:55
1182,Agent_184,campaign_campaign,reshare_d49053bf4c6f,4,1724,0,,2025-11-08 10:34:55
1183,Agent_151,campaign_campaign,reshare_ba02477ed48f,1,1725,0,,2025-11-08 10:34:58
1184,Agent_151,campaign_campaign,reshare_d385604e1915,1,1726,0,,2025-11-08 10:35:02
1185,Agent_042,campaign_campaign,reshare_f9f281715dbf,3,1727,0,,2025-11-08 10:35:05
1186,Agent_070,campaign_campaign,reshare_8410b3b593fe,1,1727,0,,2025-11-08 10:35:05
1187,Agent_105,campaign_campaign,reshare_f9f281715dbf,3,1727,0,,2025-11-08 10:35:05
1188,Agent_110,campaign_campaign,reshare_f9f281715dbf,3,1727,0,,2025-11-08 10:35:05
1189,Agent_151,campaign_campaign,reshare_1ef43e174b73,1,1727,0,,2025-11-08 10:35:05
1190,Agent_070,campaign_campaign,reshare_64bfc0c8858f,1,1728,0,,2025-11-08 10:35:09
1191,Agent_042,campaign_campaign,reshare_67a10d011ddc,3,1729,0,,2025-11-08 10:35:12
1192,Agent_070,campaign_campaign,reshare_f9f4bd8888eb,1,1729,0,,2025-11-08 10:35:12
1193,Agent_105,campaign_campaign,reshare_67a10d011ddc,3,1729,0,,2025-11-08 10:35:12
1194,Agent_110,campaign_campaign,reshare_67a10d011ddc,3,1729,0,,2025-11-08 10:35:12
1195,Agent_151,campaign_campaign,reshare_0e7e4d5005c7,1,1729,0,,2025-11-08 10:35:12
1196,Agent_042,campaign_campaign,reshare_ae445825ed4d,3,1730,0,,2025-11-08 10:35:56
1197,Agent_105,campaign_campaign,reshare_ae445825ed4d,3,1730,0,,2025-11-08 10:35:57
1198,Agent_110,campaign_campaign,reshare_ae445825ed4d,3,1730,0,,2025-11-08 10:35:57
1199,Agent_070,campaign_campaign,reshare_3099a5eadd89,1,1731,0,,2025-11-08 10:36:00
1200,Agent_070,campaign_campaign,reshare_f9d3cd793083,1,1732,0,,2025-11-08 10:36:03
1201,Agent_059,campaign_campaign,reshare_1a3fcc921867,1,1733,0,,2025-11-08 10:36:06
1202,Agent_070,campaign_campaign,reshare_ae2d98caf530,1,1733,0,,2025-11-08 10:36:06
1203,Agent_151,campaign_campaign,reshare_55d7b76e5d1b,1,1733,0,,2025-11-08 10:36:06
1204,Agent_042,campaign_campaign,reshare_701ca9b64765,3,1734,0,,2025-11-08 10:36:09
1205,Agent_070,campaign_campaign,reshare_51d0571bcc77,1,1734,0,,2025-11-08 10:36:09
1206,Agent_076,campaign_campaign,reshare_9027739b574d,2,1734,0,,2025-11-08 10:36:09
1207,Agent_105,campaign_campaign,reshare_701ca9b64765,3,1734,0,,2025-11-08 10:36:09
1208,Agent_110,campaign_campaign,reshare_701ca9b64765,3,1734,0,,2025-11-08 10:36:09
1209,Agent_151,campaign_campaign,reshare_84b29029e754,1,1734,0,,2025-11-08 10:36:09
1210,Agent_184,campaign_campaign,reshare_59318d46c9af,4,1734,0,,2025-11-08 10:36:09
1211,Agent_151,campaign_campaign,reshare_819602979917,1,1735,0,,2025-11-08 10:36:13
1212,Agent_151,campaign_campaign,reshare_a45401ed1bb5,1,1736,0,,2025-11-08 10:36:16
1213,Agent_032,campaign_campaign,reshare_22922d4c0a30,4,1737,0,,2025-11-08 10:36:20
1214,Agent_042,campaign_campaign,reshare_e0599a25b952,3,1737,0,,2025-11-08 10:36:20
1215,Agent_105,campaign_campaign,reshare_e0599a25b952,3,1737,0,,2025-11-08 10:36:20
1216,Agent_110,campaign_campaign,reshare_e0599a25b952,3,1737,0,,2025-11-08 10:36:20
1217,Agent_120,campaign_campaign,reshare_22922d4c0a30,4,1737,0,,2025-11-08 10:36:20
1218,Agent_151,campaign_campaign,reshare_4b82d49f1389,1,1737,0,,2025-11-08 10:36:20
1219,Agent_151,campaign_campaign,reshare_320bb6dd47c0,1,1738,0,,2025-11-08 10:36:23
1220,Agent_184,campaign_campaign,reshare_ab9524d900f9,4,1738,0,,2025-11-08 10:36:23
1221,Agent_042,campaign_campaign,reshare_540c1b1eef90,3,1739,0,,2025-11-08 10:36:26
1222,Agent_105,campaign_campaign,reshare_540c1b1eef90,3,1739,0,,2025-11-08 10:36:27
1223,Agent_110,campaign_campaign,reshare_540c1b1eef90,3,1739,0,,2025-11-08 10:36:27
1224,Agent_151,campaign_campaign,reshare_6a359e9ea4c5,1,1739,0,,2025-11-08 10:36:27
1225,Agent_184,campaign_campaign,reshare_d1588e749c4c,4,1739,0,,2025-11-08 10:36:27
1226,Agent_042,campaign_campaign,reshare_94e3bc9119a9,3,1740,0,,2025-11-08 10:36:30
1227,Agent_076,campaign_campaign,reshare_d4f1dcda1a85,2,1740,0,,2025-11-08 10:36:30
1228,Agent_105,campaign_campaign,reshare_94e3bc9119a9,3,1740,0,,2025-11-08 10:36:30
1229,Agent_110,campaign_campaign,reshare_94e3bc9119a9,3,1740,0,,2025-11-08 10:36:30
1230,Agent_042,campaign_campaign,reshare_56273ab86a65,3,1741,0,,2025-11-08 10:36:34
1231,Agent_105,campaign_campaign,reshare_56273ab86a65,3,1741,0,,2025-11-08 10:36:34
1232,Agent_110,campaign_campaign,reshare_56273ab86a65,3,1741,0,,2025-11-08 10:36:34
1233,Agent_151,campaign_campaign,reshare_aa623ada127b,1,1741,0,,2025-11-08 10:36:34
1234,Agent_070,campaign_campaign,reshare_cdf10446eb7a,1,1742,0,,2025-11-08 10:36:38
1235,Agent_151,campaign_campaign,reshare_9af5725d7edc,1,1742,0,,2025-11-08 10:36:38
1236,Agent_184,campaign_campaign,reshare_b1873354ac1d,4,1742,0,,2025-11-08 10:36:38
1237,Agent_070,campaign_campaign,reshare_41b1ac4f6fc6,1,1743,0,,2025-11-08 10:36:42
1238,Agent_151,campaign_campaign,reshare_fe13a945182a,1,1743,0,,2025-11-08 10:36:42
1239,Agent_070,campaign_campaign,reshare_c1f84b21bc60,1,1744,0,,2025-11-08 10:36:45
1240,Agent_151,campaign_campaign,reshare_86c8d83b5d19,1,1744,0,,2025-11-08 10:36:45
1241,Agent_184,campaign_campaign,reshare_66280f38bcab,4,1744,0,,2025-11-08 10:36:45
1242,Agent_070,campaign_campaign,reshare_c6a5fa987387,1,1745,0,,2025-11-08 10:36:48
1243,Agent_151,campaign_campaign,reshare_9c4e7a0eb02c,1,1745,0,,2025-11-08 10:36:48
1244,Agent_000,campaign_campaign,reshare_5d3a5efb0bec,1,1746,0,,2025-11-08 10:36:51
1245,Agent_057,campaign_campaign,reshare_b4c1a65bf583,2,1746,0,,2025-11-08 10:36:51
1246,Agent_133,campaign_campaign,reshare_5d3a5efb0bec,1,1746,0,,2025-11-08 10:36:52
1247,Agent_032,campaign_campaign,reshare_7b95192c0d52,4,1747,0,,2025-11-08 10:36:54
1248,Agent_070,campaign_campaign,reshare_0a32d63d31ef,1,1747,0,,2025-11-08 10:36:55
1249,Agent_079,campaign_campaign,reshare_7b95192c0d52,4,1747,0,,2025-11-08 10:36:55
1250,Agent_079,campaign_campaign,reshare_22922d4c0a30,4,1747,0,,2025-11-08 10:36:55
1251,Agent_079,campaign_campaign,reshare_f5dfdef1997f,4,1747,0,,2025-11-08 10:36:55
1252,Agent_079,campaign_campaign,reshare_00887d311b40,4,1747,0,,2025-11-08 10:36:55
1253,Agent_079,campaign_campaign,reshare_aa3fd9d3c2c2,4,1747,0,,2025-11-08 10:36:55
1254,Agent_079,campaign_campaign,reshare_fd9f9b86d723,4,1747,0,,2025-11-08 10:36:55
1255,Agent_079,campaign_campaign,reshare_7d715e970401,4,1747,0,,2025-11-08 10:36:55
1256,Agent_120,campaign_campaign,reshare_7b95192c0d52,4,1747,0,,2025-11-08 10:36:55
1257,Agent_151,campaign_campaign,reshare_e1ad33be68b8,1,1747,0,,2025-11-08 10:36:55
1258,Agent_151,campaign_campaign,reshare_069c0be9f4b8,1,1748,0,,2025-11-08 10:36:58
1259,Agent_000,campaign_campaign,reshare_568167220594,1,1749,0,,2025-11-08 10:37:02
1260,Agent_133,campaign_campaign,reshare_568167220594,1,1749,0,,2025-11-08 10:37:02
1261,Agent_151,campaign_campaign,reshare_ee5b4d1a299d,1,1749,0,,2025-11-08 10:37:02
1262,Agent_184,campaign_campaign,reshare_02eeab2a7ef2,4,1749,0,,2025-11-08 10:37:02
1263,Agent_042,campaign_campaign,reshare_3636058bbad6,3,1750,0,,2025-11-08 10:37:05
1264,Agent_105,campaign_campaign,reshare_3636058bbad6,3,1750,0,,2025-11-08 10:37:05
1265,Agent_110,campaign_campaign,reshare_3636058bbad6,3,1750,0,,2025-11-08 10:37:05
1266,Agent_184,campaign_campaign,reshare_cb4a5daf692b,4,1750,0,,2025-11-08 10:37:06
1267,Agent_042,campaign_campaign,reshare_a108dcf49dd4,3,1751,0,,2025-11-08 10:37:09
1268,Agent_070,campaign_campaign,reshare_7e9424f07f2d,1,1751,0,,2025-11-08 10:37:09
1269,Agent_105,campaign_campaign,reshare_a108dcf49dd4,3,1751,0,,2025-11-08 10:37:09
1270,Agent_110,campaign_campaign,reshare_a108dcf49dd4,3,1751,0,,2025-11-08 10:37:09
1271,Agent_151,campaign_campaign,reshare_027da389bdcb,1,1751,0,,2025-11-08 10:37:09
1272,Agent_000,campaign_campaign,reshare_9f312d4d0620,5,1752,0,,2025-11-08 10:37:12
1273,Agent_042,campaign_campaign,reshare_bb13069dfd1a,3,1752,0,,2025-11-08 10:37:12
1274,Agent_105,campaign_campaign,reshare_bb13069dfd1a,3,1752,0,,2025-11-08 10:37:12
1275,Agent_110,campaign_campaign,reshare_bb13069dfd1a,3,1752,0,,2025-11-08 10:37:12
1276,Agent_070,campaign_campaign,reshare_58ad3bc5df1e,1,1753,0,,2025-11-08 10:37:15
1277,Agent_151,campaign_campaign,reshare_2eb491afff08,1,1754,0,,2025-11-08 10:37:19
1278,Agent_070,campaign_campaign,reshare_1e6798686933,1,1755,0,,2025-11-08 10:37:23
1279,Agent_151,campaign_campaign,reshare_4e4178ed1f20,1,1755,0,,2025-11-08 10:37:23
1280,Agent_000,campaign_campaign,reshare_2b6252da6d89,3,1756,0,,2025-11-08 10:37:26
1281,Agent_000,campaign_campaign,reshare_1392b99c62c8,5,1756,0,,2025-11-08 10:37:26
1282,Agent_009,campaign_campaign,reshare_2b6252da6d89,3,1756,0,,2025-11-08 10:37:26
1283,Agent_070,campaign_campaign,reshare_16e5f50f9799,1,1756,0,,2025-11-08 10:37:27
1284,Agent_079,campaign_campaign,reshare_2b6252da6d89,3,1756,0,,2025-11-08 10:37:27
1285,Agent_096,campaign_campaign,reshare_2b6252da6d89,3,1756,0,,2025-11-08 10:37:27
1286,Agent_120,campaign_campaign,reshare_2b6252da6d89,3,1756,0,,2025-11-08 10:37:27
1287,Agent_151,campaign_campaign,reshare_7a658cca9169,1,1756,0,,2025-11-08 10:37:27
1288,Agent_032,campaign_campaign,reshare_7ec6186151da,4,1757,0,,2025-11-08 10:37:30
1289,Agent_070,campaign_campaign,reshare_9365f55dc3d9,1,1757,0,,2025-11-08 10:37:30
1290,Agent_079,campaign_campaign,reshare_7ec6186151da,4,1757,0,,2025-11-08 10:37:30
1291,Agent_120,campaign_campaign,reshare_7ec6186151da,4,1757,0,,2025-11-08 10:37:30
1292,Agent_000,campaign_campaign,reshare_e40a309a78b4,5,1758,0,,2025-11-08 10:37:33
1293,Agent_014,campaign_campaign,reshare_9365f55dc3d9,1,1758,0,,2025-11-08 10:37:33
1294,Agent_014,campaign_campaign,reshare_7a658cca9169,1,1758,0,,2025-11-08 10:37:33
1295,Agent_014,campaign_campaign,reshare_16e5f50f9799,1,1758,0,,2025-11-08 10:37:33
1296,Agent_014,campaign_campaign,reshare_4e4178ed1f20,1,1758,0,,2025-11-08 10:37:33
1297,Agent_014,campaign_campaign,reshare_1e6798686933,1,1758,0,,2025-11-08 10:37:33
1298,Agent_014,campaign_campaign,reshare_2eb491afff08,1,1758,0,,2025-11-08 10:37:33
1299,Agent_014,campaign_campaign,reshare_58ad3bc5df1e,1,1758,0,,2025-11-08 10:37:33
1300,Agent_014,campaign_campaign,reshare_f313c256d1c2,1,1759,0,,2025-11-08 10:38:34
1301,Agent_070,campaign_campaign,reshare_f313c256d1c2,1,1759,0,,2025-11-08 10:38:34
1302,Agent_014,campaign_campaign,reshare_c9a92deeed67,1,1760,0,,2025-11-08 10:38:38
1303,Agent_042,campaign_campaign,reshare_a3538a11145a,3,1760,0,,2025-11-08 10:38:38
1304,Agent_070,campaign_campaign,reshare_c9a92deeed67,1,1760,0,,2025-11-08 10:38:39
1305,Agent_105,campaign_campaign,reshare_a3538a11145a,3,1760,0,,2025-11-08 10:38:39
1306,Agent_110,campaign_campaign,reshare_a3538a11145a,3,1760,0,,2025-11-08 10:38:39
1307,Agent_014,campaign_campaign,reshare_a408285bd034,4,1761,0,,2025-11-08 10:38:42
1308,Agent_014,campaign_campaign,reshare_a4879f33beb3,1,1761,0,,2025-11-08 10:38:42
1309,Agent_070,campaign_campaign,reshare_a4879f33beb3,1,1761,0,,2025-11-08 10:38:42
1310,Agent_151,campaign_campaign,reshare_a408285bd034,4,1761,0,,2025-11-08 10:38:42
1311,Agent_014,campaign_campaign,reshare_1f730ab77557,1,1762,0,,2025-11-08 10:38:45
1312,Agent_042,campaign_campaign,reshare_5dd58b7c1d6f,3,1762,0,,2025-11-08 10:38:45
1313,Agent_070,campaign_campaign,reshare_1f730ab77557,1,1762,0,,2025-11-08 10:38:45
1314,Agent_105,campaign_campaign,reshare_5dd58b7c1d6f,3,1762,0,,2025-11-08 10:38:45
1315,Agent_110,campaign_campaign,reshare_5dd58b7c1d6f,3,1762,0,,2025-11-08 10:38:45
1316,Agent_014,campaign_campaign,reshare_ae3a63b71c69,4,1764,0,,2025-11-08 10:38:51
1317,Agent_151,campaign_campaign,reshare_ae3a63b71c69,4,1764,0,,2025-11-08 10:38:52
1318,Agent_000,campaign_campaign,reshare_7f4ffdb2de42,1,1765,0,,2025-11-08 10:38:55
1319,Agent_014,campaign_campaign,reshare_f5a783e804a7,4,1765,0,,2025-11-08 10:38:55
1320,Agent_133,campaign_campaign,reshare_7f4ffdb2de42,1,1765,0,,2025-11-08 10:38:55
1321,Agent_151,campaign_campaign,reshare_f5a783e804a7,4,1765,0,,2025-11-08 10:38:55
1322,Agent_014,campaign_campaign,reshare_ee5ec4e0c953,1,1766,0,,2025-11-08 10:38:58
1323,Agent_014,campaign_campaign,reshare_0355795baaa0,1,1767,0,,2025-11-08 10:39:02
1324,Agent_014,campaign_campaign,reshare_afde4214f362,1,1768,0,,2025-11-08 10:39:05
1325,Agent_044,campaign_campaign,reshare_6bf06198ee27,4,1769,0,,2025-11-08 10:39:08
1326,Agent_059,campaign_campaign,reshare_6bf06198ee27,4,1769,0,,2025-11-08 10:39:08
1327,Agent_071,campaign_campaign,reshare_6bf06198ee27,4,1769,0,,2025-11-08 10:39:08
1328,Agent_075,campaign_campaign,reshare_6bf06198ee27,4,1769,0,,2025-11-08 10:39:08
1329,Agent_093,campaign_campaign,reshare_6bf06198ee27,4,1769,0,,2025-11-08 10:39:08
1330,Agent_014,campaign_campaign,reshare_374e9e65e597,1,1770,0,,2025-11-08 10:39:12
1331,Agent_044,campaign_campaign,reshare_30c9270b34a5,2,1770,0,,2025-11-08 10:39:12
1332,Agent_059,campaign_campaign,reshare_30c9270b34a5,2,1770,0,,2025-11-08 10:39:12
1333,Agent_071,campaign_campaign,reshare_30c9270b34a5,2,1770,0,,2025-11-08 10:39:12
1334,Agent_075,campaign_campaign,reshare_30c9270b34a5,2,1770,0,,2025-11-08 10:39:12
1335,Agent_093,campaign_campaign,reshare_30c9270b34a5,2,1770,0,,2025-11-08 10:39:12
1336,Agent_044,campaign_campaign,reshare_929d7f253425,2,1771,0,,2025-11-08 10:39:15
1337,Agent_059,campaign_campaign,reshare_929d7f253425,2,1771,0,,2025-11-08 10:39:15
1338,Agent_071,campaign_campaign,reshare_929d7f253425,2,1771,0,,2025-11-08 10:39:15
1339,Agent_075,campaign_campaign,reshare_929d7f253425,2,1771,0,,2025-11-08 10:39:15
1340,Agent_093,campaign_campaign,reshare_929d7f253425,2,1771,0,,2025-11-08 10:39:15
1341,Agent_014,campaign_campaign,reshare_d5fc5ea8748d,1,1772,0,,2025-11-08 10:39:18
1342,Agent_183,campaign_campaign,reshare_1a3fcc921867,1,1772,0,,2025-11-08 10:39:18
1343,Agent_184,campaign_campaign,reshare_8b015ff12317,4,1772,0,,2025-11-08 10:39:18
1344,Agent_014,campaign_campaign,reshare_77392e6fda6d,1,1773,0,,2025-11-08 10:39:21
1345,Agent_000,campaign_campaign,reshare_8066dbc3b20e,5,1774,0,,2025-11-08 10:39:26
1346,Agent_014,campaign_campaign,reshare_22417d3abec0,1,1774,0,,2025-11-08 10:39:26
1347,Agent_014,campaign_campaign,reshare_7fa0a62f552b,4,1775,0,,2025-11-08 10:39:29
1348,Agent_014,campaign_campaign,reshare_955d618e040d,1,1775,0,,2025-11-08 10:39:29
1349,Agent_151,campaign_campaign,reshare_7fa0a62f552b,4,1775,0,,2025-11-08 10:39:29
1350,Agent_057,campaign_campaign,reshare_93c81d7eb930,4,1776,0,,2025-11-08 10:39:33
1351,Agent_000,campaign_campaign,reshare_5953eee61ba4,5,1777,0,,2025-11-08 10:39:36
1352,Agent_014,campaign_campaign,reshare_bec21cacc4a8,1,1777,0,,2025-11-08 10:39:36
1353,Agent_014,campaign_campaign,reshare_3395cd74d69f,4,1778,0,,2025-11-08 10:39:39
1354,Agent_014,campaign_campaign,reshare_d1842de636b6,1,1778,0,,2025-11-08 10:39:39
1355,Agent_073,campaign_campaign,reshare_b02b40d99b80,5,1778,0,,2025-11-08 10:39:39
1356,Agent_151,campaign_campaign,reshare_3395cd74d69f,4,1778,0,,2025-11-08 10:39:39
1357,Agent_009,campaign_campaign,reshare_0653b7b5b520,5,1779,0,,2025-11-08 10:39:42
1358,Agent_014,campaign_campaign,reshare_a3117b0be46c,4,1779,0,,2025-11-08 10:39:42
1359,Agent_053,campaign_campaign,reshare_dd8aee5f7eff,4,1779,0,,2025-11-08 10:39:42
1360,Agent_091,campaign_campaign,reshare_0653b7b5b520,5,1779,0,,2025-11-08 10:39:42
1361,Agent_151,campaign_campaign,reshare_a3117b0be46c,4,1779,0,,2025-11-08 10:39:42
1362,Agent_155,campaign_campaign,reshare_0653b7b5b520,5,1779,0,,2025-11-08 10:39:42
1363,Agent_014,campaign_campaign,reshare_ab64f9365abf,4,1780,0,,2025-11-08 10:39:45
1364,Agent_014,campaign_campaign,reshare_746011a0e945,1,1780,0,,2025-11-08 10:39:45
1365,Agent_151,campaign_campaign,reshare_ab64f9365abf,4,1780,0,,2025-11-08 10:39:45
1366,Agent_014,campaign_campaign,reshare_dd72c25acc31,1,1781,0,,2025-11-08 10:39:49
1367,Agent_057,campaign_campaign,reshare_9994a7cf734d,4,1781,0,,2025-11-08 10:39:49
1368,Agent_014,campaign_campaign,reshare_1d94a2698783,1,1782,0,,2025-11-08 10:39:52
1369,Agent_014,campaign_campaign,reshare_b0dad83b5119,1,1783,0,,2025-11-08 10:39:56
1370,Agent_014,campaign_campaign,reshare_c16c5f08d42b,1,1784,0,,2025-11-08 10:40:16
1371,Agent_000,campaign_campaign,reshare_3672e9d53961,5,1785,0,,2025-11-08 10:40:19
1372,Agent_009,campaign_campaign,reshare_3672e9d53961,5,1785,0,,2025-11-08 10:40:19
1373,Agent_014,campaign_campaign,reshare_ec3df800d50f,1,1785,0,,2025-11-08 10:40:19
1374,Agent_079,campaign_campaign,reshare_3672e9d53961,5,1785,0,,2025-11-08 10:40:19
1375,Agent_096,campaign_campaign,reshare_3672e9d53961,5,1785,0,,2025-11-08 10:40:19
1376,Agent_120,campaign_campaign,reshare_3672e9d53961,5,1785,0,,2025-11-08 10:40:19
1377,Agent_014,campaign_campaign,reshare_a38acff71ccc,1,1786,0,,2025-11-08 10:40:22
1378,Agent_014,campaign_campaign,reshare_b18c41afaeff,1,1787,0,,2025-11-08 10:40:26
1379,Agent_014,campaign_campaign,reshare_c2c5c5828e1b,1,1788,0,,2025-11-08 10:40:30
1380,Agent_057,campaign_campaign,reshare_ca19953911f9,4,1788,0,,2025-11-08 10:40:30
1381,Agent_014,campaign_campaign,reshare_bfe04e89ab8b,4,1789,0,,2025-11-08 10:40:33
1382,Agent_057,campaign_campaign,reshare_85321b93eca2,4,1789,0,,2025-11-08 10:40:33
1383,Agent_151,campaign_campaign,reshare_bfe04e89ab8b,4,1789,0,,2025-11-08 10:40:33
1384,Agent_014,campaign_campaign,reshare_2fc8ab6aa662,4,1790,0,,2025-11-08 10:40:37
1385,Agent_151,campaign_campaign,reshare_2fc8ab6aa662,4,1790,0,,2025-11-08 10:40:37
